0.050365,0.023022
0.012590,0.006843
0.098152,0.040907
0.155448,0.061950
0.249491,0.094306
0.340454,0.116747
0.299588,0.107227
0.386199,0.133183
0.427197,0.148531
0.505065,0.181828
0.582970,0.216390
0.665550,0.245773
0.707319,0.256951
0.731907,0.262729
0.827330,0.287962
0.920829,0.305717
0.891502,0.301560
0.970309,0.320383
1.046980,0.333565
1.144993,0.341700
1.234292,0.349751
1.326450,0.356306
1.426393,0.352937
1.521229,0.356636
1.612925,0.365915
1.697890,0.374958
1.639146,0.372715
1.738127,0.386952
1.836119,0.406892
1.935658,0.416481
1.906465,0.416048
2.005751,0.427972
2.100532,0.439342
2.182970,0.457367
2.276072,0.487458
2.184350,0.457342
2.275579,0.498296
2.331019,0.522792
2.376824,0.544264
2.462437,0.595939
2.542182,0.656278
2.462089,0.597593
2.543194,0.650571
2.541714,0.649376
2.599059,0.697137
2.623953,0.719328
2.689343,0.782778
2.732222,0.824282
2.796414,0.900959
2.804996,0.911303
2.849491,0.956023
2.852312,0.958983
2.783304,0.888415
2.860309,0.952214
2.935457,1.009712
2.865363,0.961758
2.888094,0.976441
2.932594,0.999690
2.975797,1.022350
2.911983,0.986647
2.934820,0.999874
3.019138,1.043736
3.098069,1.078525
3.047793,1.052449
3.120205,1.099241
3.041769,1.041501
3.101985,1.093294
3.153469,1.131455
3.220615,1.191938
3.214819,1.187368
3.167184,1.144271
3.151787,1.127350
3.115838,1.091710
3.171739,1.151963
3.235359,1.213816
3.192901,1.174797
3.240862,1.210415
3.177836,1.171684
3.254796,1.225601
3.264189,1.233658
3.313897,1.273288
3.248978,1.225138
3.311502,1.271933
3.341124,1.298578
3.346874,1.303743
3.377903,1.326764
3.450754,1.379906
3.378983,1.319356
3.331680,1.283561
3.375123,1.319752
3.332509,1.283558
3.285591,1.236349
3.266505,1.219944
3.319267,1.260999
3.336649,1.273110
3.349708,1.282649
3.277746,1.227871
3.344335,1.284894
3.399031,1.324896
3.382458,1.313631
3.454677,1.357324
3.427486,1.341932
3.436683,1.347584
3.443163,1.351166
3.401872,1.333278
3.373460,1.324283
3.393617,1.332419
3.472614,1.363570
3.475560,1.364499
3.475155,1.364351
3.477151,1.364975
3.465707,1.362152
3.465707,1.362152
3.465707,1.362152
3.476459,1.364542
3.465794,1.362493
3.450692,1.357953
3.369588,1.327181
3.364718,1.325774
3.320039,1.315134
3.244740,1.294457
3.268159,1.298600
3.289005,1.302744
3.373947,1.325318
3.418469,1.332728
3.455243,1.335800
3.442033,1.334732
3.477169,1.338712
3.455294,1.335123
3.510151,1.347848
3.510151,1.347848
3.466410,1.337537
3.525029,1.357363
3.525029,1.357363
3.525029,1.357363
3.525029,1.357363
3.525029,1.357363
3.525029,1.357363
3.441375,1.326502
3.396651,1.314268
3.484606,1.346691
3.532771,1.367931
3.548999,1.375763
3.548999,1.375763
3.548999,1.375763
3.502400,1.357482
3.537319,1.375416
3.537319,1.375416
3.537319,1.375416
3.472327,1.344173
3.422687,1.326019
3.373337,1.311115
3.465863,1.337080
3.465863,1.337080
3.488349,1.342086
3.394684,1.329612
3.351887,1.326811
3.445264,1.324739
3.401228,1.327482
3.448802,1.325954
3.447073,1.326190
3.517639,1.309763
3.505438,1.311927
3.509672,1.311282
3.446111,1.326473
3.444453,1.326766
3.348720,1.348640
3.265634,1.367725
3.337517,1.343868
3.397253,1.321821
3.462848,1.294191
3.544764,1.263182
3.582459,1.247250
3.540663,1.262153
3.602413,1.232887
3.632590,1.218621
3.694776,1.184636
3.769394,1.150907
3.864324,1.119468
3.866592,1.118481
3.943348,1.091373
3.906283,1.108664
3.859553,1.125308
3.801781,1.141786
3.885088,1.123264
3.980984,1.108139
3.953067,1.114206
3.870600,1.124872
3.891331,1.120823
3.916092,1.114340
3.943184,1.107184
4.032524,1.078733
3.947067,1.114441
3.884800,1.145887
3.865193,1.154104
3.812322,1.178638
3.745856,1.212244
3.717738,1.227422
3.781152,1.184869
3.844988,1.139579
3.821722,1.159282
3.804027,1.173876
3.880095,1.122604
3.922602,1.097251
4.004280,1.050367
4.074432,0.999915
4.002300,1.056226
4.052888,1.021219
4.131142,0.971962
4.092518,0.992632
4.062629,1.007482
4.129276,0.980191
4.034854,1.010816
4.127434,0.990146
4.143638,0.986418
4.106718,0.997789
4.150497,0.981079
4.154900,0.978894
4.072412,1.023033
4.150507,0.988275
4.120824,1.001120
4.206187,0.973309
4.295483,0.935468
4.288472,0.938782
4.260536,0.948644
4.310845,0.935487
4.359893,0.922743
4.448178,0.909127
4.400355,0.921364
4.438899,0.909152
4.519153,0.889059
4.472015,0.906187
4.524194,0.886317
4.597876,0.864776
4.597290,0.864940
4.683364,0.843568
4.637467,0.857654
4.549102,0.878308
4.596654,0.870990
4.594604,0.871349
4.655850,0.864609
4.557871,0.875329
4.641046,0.866047
4.618699,0.868732
4.529851,0.876898
4.612438,0.871569
4.536345,0.883068
4.632688,0.875453
4.729131,0.862069
4.820121,0.848765
4.894873,0.843666
4.827073,0.841323
4.897198,0.842887
4.991019,0.844232
4.907213,0.847447
4.857799,0.851835
4.936548,0.852270
5.018435,0.851970
4.977615,0.854726
4.951963,0.854125
5.042719,0.863958
5.036426,0.863365
5.040462,0.864008
5.011338,0.860355
5.104411,0.870953
5.052511,0.866636
5.108757,0.868646
5.124190,0.868206
5.135495,0.867413
5.115464,0.866815
5.214174,0.877557
5.139167,0.870237
5.095854,0.861448
5.010014,0.841283
4.966901,0.833487
4.910288,0.817285
4.888645,0.808777
4.967824,0.849067
4.907014,0.811436
4.901544,0.808642
4.991834,0.849631
5.065015,0.881117
5.158216,0.910679
5.081178,0.883092
5.158345,0.910277
5.069342,0.877158
5.051568,0.871605
4.996402,0.856725
5.084554,0.889759
5.067150,0.881437
5.152389,0.931968
5.095226,0.902056
5.078186,0.894449
5.171057,0.924983
5.226741,0.939753
5.311215,0.967528
5.331481,0.975377
5.361634,0.985835
5.448310,1.006288
5.536130,1.023744
5.624989,1.044113
5.709638,1.069051
5.796585,1.104825
5.879605,1.137120
5.971810,1.175828
6.039776,1.210831
6.114340,1.255236
6.161660,1.288577
6.248979,1.337316
6.311639,1.377941
6.385859,1.424561
6.461963,1.468162
6.543061,1.526670
6.617601,1.593332
6.698699,1.651840
6.772057,1.713923
6.828235,1.757258
6.913364,1.809728
6.995660,1.865447
7.075817,1.913387
7.134467,1.951945
7.210977,2.014326
7.287719,2.078362
7.359127,2.141330
7.426809,2.214945
7.501814,2.281084
7.567605,2.346480
7.630772,2.424003
7.689265,2.501165
7.751631,2.574700
7.815770,2.646637
7.870963,2.707178
7.945688,2.773632
8.013059,2.847532
8.068025,2.919598
8.120480,2.997746
8.165215,3.068179
8.208647,3.155094
8.251511,3.232925
8.297962,3.320353
8.334713,3.404992
8.383910,3.492053
8.418652,3.568145
8.457313,3.644772
8.492780,3.738272
8.518281,3.834965
8.553748,3.928464
8.579250,4.025158
8.597906,4.118829
8.626180,4.214748
8.649415,4.289100
8.689054,4.380908
8.726913,4.463369
8.765262,4.529721
8.822353,4.609236
8.871868,4.696117
8.901074,4.750527
8.957320,4.833210
9.004616,4.921318
9.050658,4.999695
9.095654,5.085697
9.132499,5.178661
9.178858,5.267267
9.234222,5.350542
9.280581,5.439147
9.335946,5.522422
9.382305,5.611027
9.437670,5.694302
9.484028,5.782907
9.525096,5.864320
9.560557,5.957822
9.586052,6.054517
9.601302,6.153347
9.626796,6.250043
9.649167,6.323626
9.678187,6.394266
9.716611,6.478094
9.766611,6.564680
9.816933,6.647518
9.827564,6.669765
9.862307,6.740684
9.896675,6.834593
9.927335,6.929593
9.967826,7.021029
10.010213,7.098292
10.049936,7.173508
10.092456,7.262875
10.129677,7.352233
10.158270,7.448058
10.178562,7.538800
10.190067,7.638136
10.211891,7.735726
10.221634,7.819227
10.243542,7.916798
10.270003,8.006881
10.267241,7.999982
10.301151,8.072398
10.352791,8.158033
10.394733,8.235947
10.429863,8.319604
10.466392,8.398541
10.433193,8.314865
10.395983,8.241695
10.439611,8.324791
10.482047,8.405582
10.519042,8.498487
10.546126,8.594750
10.563000,8.693316
10.561922,8.688888
10.575301,8.787989
10.578251,8.887945
10.582486,8.931106
10.581797,9.031104
10.579523,9.130513
10.574908,9.204511
10.564282,9.294032
10.554043,9.393506
10.548450,9.440236
10.547940,9.445245
10.532930,9.536536
10.536814,9.516557
10.517127,9.614600
10.497595,9.710003
10.508700,9.660478
10.488826,9.747132
10.465535,9.824166
